"","premisetype","offence","occurrenceyear","occurrencemonth","occurrenceday","occurrencedayofyear","occurrencedayofweek","occurrencehour","Division","Hood_ID","Neighbourhood","Lat","Long","occurrence_ts","ppl_2016","annual_growth_rate","children_2016","youth_2016","working_2016","pre-retirement_2016","seniors_2016","older_2016","ppl_2017","children_2017","youth_2017","working_2017","pre.retirement_2017","seniors_2017","older_2017","ppl_2018","children_2018","youth_2018","working_2018","pre.retirement_2018","seniors_2018","older_2018","ppl_2019","children_2019","youth_2019","working_2019","pre.retirement_2019","seniors_2019","older_2019"
"6387","House","Theft Of Motor Vehicle",2019,12,30,364,"Monday",4,"D43",127,"Bendale (127)",43.7504044,-79.2444382,2019-12-30 04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37219,5652,5721,14970,4392,6522,1118
"6388","House","Theft Of Motor Vehicle",2019,12,30,364,"Monday",5,"D22",19,"Long Branch (19)",43.5909042,-79.5307083,2019-12-30 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11574,1532,1297,5400,1745,1613,161
"6389","House","Theft Of Motor Vehicle",2019,12,31,365,"Tuesday",0,"D42",116,"Steeles (116)",43.8181648,-79.3176117,2019-12-31 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23460,3001,2558,9051,3349,5483,910
"6390","House","Theft Of Motor Vehicle",2019,12,31,365,"Tuesday",1,"D23",1,"West Humber-Clairville (1)",43.728653,-79.5760803,2019-12-31 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"6391","House","Theft Of Motor Vehicle",2019,12,31,365,"Tuesday",7,"D42",129,"Agincourt North (129)",43.8110886,-79.2660065,2019-12-31 07:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25838,3408,3288,10033,3754,5365,821
"6392","Other","Theft Of Motor Vehicle",2016,1,10,10,"Sunday",20,"D11",83,"Dufferin Grove (83)",43.6499863,-79.4370117,2016-01-10 20:00:00,11785,0.029,1285,1065,6680,1235,1515,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6393","Other","Theft Of Motor Vehicle",2016,1,10,10,"Sunday",23,"D31",24,"Black Creek (24)",43.7697029,-79.5300827,2016-01-10 23:00:00,21737,-0.015,4600,3290,8525,2425,2870,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6394","Other","Theft Of Motor Vehicle",2016,2,17,48,"Wednesday",6,"D12",29,"Maple Leaf (29)",43.7107391,-79.4897003,2016-02-17 06:00:00,10111,-0.008,1500,1265,4110,1205,2030,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6395","Other","Theft Of Motor Vehicle",2016,2,18,49,"Thursday",6,"D42",116,"Steeles (116)",43.8161469,-79.3225403,2016-02-18 06:20:00,24623,-0.016,3150,2685,9500,3515,5755,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6396","Other","Theft Of Motor Vehicle",2016,2,23,54,"Tuesday",0,"D53",39,"Bedford Park-Nortown (39)",43.7202835,-79.4180527,2016-02-23 00:05:00,23236,0.002,4555,3210,8410,3075,3980,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6397","Other","Theft Of Motor Vehicle",2016,3,3,63,"Thursday",9,"D32",33,"Clanton Park (33)",43.7454834,-79.4506989,2016-03-03 09:10:00,16472,0.127,2765,1910,7470,1935,2375,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6398","Other","Theft Of Motor Vehicle",2016,3,4,64,"Friday",18,"D53",39,"Bedford Park-Nortown (39)",43.7132378,-79.42836,2016-03-04 18:00:00,23236,0.002,4555,3210,8410,3075,3980,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6399","Other","Theft Of Motor Vehicle",2016,3,12,72,"Saturday",5,"D53",39,"Bedford Park-Nortown (39)",43.7184258,-79.4295883,2016-03-12 05:00:00,23236,0.002,4555,3210,8410,3075,3980,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6400","Other","Theft Of Motor Vehicle",2016,3,15,75,"Tuesday",12,"D32",33,"Clanton Park (33)",43.7418404,-79.4542923,2016-03-15 12:30:00,16472,0.127,2765,1910,7470,1935,2375,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6401","Other","Theft Of Motor Vehicle",2016,3,18,78,"Friday",8,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6830902,-79.532402,2016-03-18 08:40:00,22156,0.038,3555,2625,8140,2905,4905,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6402","Other","Theft Of Motor Vehicle",2016,3,20,80,"Sunday",9,"D42",131,"Rouge (131)",43.82024,-79.2461853,2016-03-20 09:00:00,46496,0.013,7960,6700,18510,6690,6625,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6403","Other","Theft Of Motor Vehicle",2016,3,22,82,"Tuesday",8,"D22",19,"Long Branch (19)",43.5895691,-79.5458221,2016-03-22 08:30:00,10084,0.047,1335,1130,4705,1520,1405,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6404","Other","Theft Of Motor Vehicle",2016,3,26,86,"Saturday",14,"D22",14,"Islington-City Centre West (14)",43.6389198,-79.5345535,2016-03-26 14:00:00,43965,0.154,5820,4695,20640,5400,7405,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6405","Other","Theft Of Motor Vehicle",2016,4,2,93,"Saturday",17,"D32",36,"Newtonbrook West (36)",43.7816391,-79.4160004,2016-04-02 17:00:00,23831,0.034,2810,3325,10410,3110,4165,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6406","Other","Theft Of Motor Vehicle",2016,4,6,97,"Wednesday",17,"D54",66,"Danforth (66)",43.6855621,-79.3215637,2016-04-06 17:00:00,9666,0.024,1675,920,4370,1195,1515,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6407","Other","Theft Of Motor Vehicle",2016,4,12,103,"Tuesday",6,"D23",1,"West Humber-Clairville (1)",43.7517548,-79.6044464,2016-04-12 06:45:00,33312,-0.023,5060,5445,13845,3990,4980,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6408","Other","Theft Of Motor Vehicle",2016,4,16,107,"Saturday",17,"D32",31,"Yorkdale-Glen Park (31)",43.7176437,-79.455513,2016-04-16 17:00:00,14804,0.008,1960,1870,5860,1810,3295,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6409","Other","Theft Of Motor Vehicle",2016,4,19,110,"Tuesday",17,"D23",1,"West Humber-Clairville (1)",43.7381287,-79.6183472,2016-04-19 17:30:00,33312,-0.023,5060,5445,13845,3990,4980,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6410","Other","Theft Of Motor Vehicle",2016,4,29,120,"Friday",6,"D23",6,"Kingsview Village-The Westway (6)",43.6893463,-79.5531006,2016-04-29 06:00:00,22000,0.013,4240,3020,8635,2550,3585,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6411","Other","Theft Of Motor Vehicle",2016,5,7,128,"Saturday",9,"D41",121,"Oakridge (121)",43.6928711,-79.2890244,2016-05-07 09:00:00,13845,0.026,2865,1680,6050,1595,1655,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6412","Other","Theft Of Motor Vehicle",2016,5,9,130,"Monday",21,"D22",9,"Edenbridge-Humber Valley (9)",43.6801643,-79.5327301,2016-05-09 21:00:00,15535,0.04,2120,1805,5940,2385,3290,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6413","Other","Theft Of Motor Vehicle",2016,5,13,134,"Friday",20,"D31",27,"York University Heights (27)",43.7574501,-79.4894943,2016-05-13 20:00:00,27593,-0.004,4045,4750,12290,2965,3530,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6414","Other","Theft Of Motor Vehicle",2016,5,22,143,"Sunday",22,"D31",27,"York University Heights (27)",43.7673149,-79.5000687,2016-05-22 22:00:00,27593,-0.004,4045,4750,12290,2965,3530,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6415","Other","Theft Of Motor Vehicle",2016,5,23,144,"Monday",22,"D22",14,"Islington-City Centre West (14)",43.645092,-79.5559082,2016-05-23 22:00:00,43965,0.154,5820,4695,20640,5400,7405,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6416","Other","Theft Of Motor Vehicle",2016,5,26,147,"Thursday",7,"D32",26,"Downsview-Roding-CFB (26)",43.7502518,-79.4633865,2016-05-26 07:40:00,35052,0.011,5725,4340,15045,4380,5535,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6417","Other","Theft Of Motor Vehicle",2016,5,27,148,"Friday",11,"D31",26,"Downsview-Roding-CFB (26)",43.7300911,-79.5242386,2016-05-27 11:00:00,35052,0.011,5725,4340,15045,4380,5535,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418","Other","Theft Of Motor Vehicle",2016,6,7,159,"Tuesday",5,"D31",21,"Humber Summit (21)",43.7590561,-79.5691071,2016-06-07 05:30:00,12416,-0.009,2155,1720,4855,1315,2380,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6419","Other","Theft Of Motor Vehicle",2016,6,9,161,"Thursday",8,"D22",17,"Mimico (includes Humber Bay Shores) (17)",43.6181068,-79.4869156,2016-06-09 08:00:00,33964,0.28,3505,3010,17695,4620,5160,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6420","Other","Theft Of Motor Vehicle",2016,6,10,162,"Friday",5,"D23",1,"West Humber-Clairville (1)",43.7530403,-79.6195297,2016-06-10 05:00:00,33312,-0.023,5060,5445,13845,3990,4980,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6421","Other","Theft Of Motor Vehicle",2016,6,22,174,"Wednesday",8,"D32",33,"Clanton Park (33)",43.7339363,-79.450325,2016-06-22 08:20:00,16472,0.127,2765,1910,7470,1935,2375,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6422","Other","Theft Of Motor Vehicle",2016,6,25,177,"Saturday",0,"D13",102,"Forest Hill North (102)",43.7055206,-79.4303284,2016-06-25 00:05:00,12806,0.027,2060,1500,5390,1725,2135,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6423","Other","Theft Of Motor Vehicle",2016,7,8,190,"Friday",16,"D42",130,"Milliken (130)",43.8281021,-79.2618866,2016-07-08 16:00:00,26572,-0.022,3675,3195,10565,4030,5115,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6424","Other","Theft Of Motor Vehicle",2016,7,8,190,"Friday",22,"D55",70,"South Riverdale (70)",43.6669693,-79.3399124,2016-07-08 22:24:00,27876,0.087,3975,2445,15025,3120,3330,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6425","Other","Theft Of Motor Vehicle",2016,7,9,191,"Saturday",20,"D23",1,"West Humber-Clairville (1)",43.7138481,-79.5811157,2016-07-09 20:30:00,33312,-0.023,5060,5445,13845,3990,4980,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6426","Other","Theft Of Motor Vehicle",2016,7,12,194,"Tuesday",7,"D31",27,"York University Heights (27)",43.7516823,-79.4956589,2016-07-12 07:00:00,27593,-0.004,4045,4750,12290,2965,3530,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6427","Other","Theft Of Motor Vehicle",2016,7,25,207,"Monday",16,"D31",27,"York University Heights (27)",43.7767487,-79.4988632,2016-07-25 16:00:00,27593,-0.004,4045,4750,12290,2965,3530,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6428","Other","Theft Of Motor Vehicle",2016,7,27,209,"Wednesday",5,"D22",14,"Islington-City Centre West (14)",43.6357117,-79.5428314,2016-07-27 05:45:00,43965,0.154,5820,4695,20640,5400,7405,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6429","Other","Theft Of Motor Vehicle",2016,7,27,209,"Wednesday",9,"D33",42,"Banbury-Don Mills (42)",43.7518005,-79.3495636,2016-07-27 09:00:00,27695,0.029,3605,2730,10810,3555,6975,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6430","Other","Theft Of Motor Vehicle",2016,7,28,210,"Thursday",6,"D33",49,"Bayview Woods-Steeles (49)",43.7951126,-79.3743744,2016-07-28 06:30:00,13154,-0.028,1515,1635,4490,1825,3685,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6431","Other","Theft Of Motor Vehicle",2016,7,29,211,"Friday",7,"D32",38,"Lansing-Westgate (38)",43.7451935,-79.4280319,2016-07-29 07:45:00,16164,0.104,2420,2105,7590,1910,2160,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6432","Other","Theft Of Motor Vehicle",2016,8,4,217,"Thursday",10,"D33",53,"Henry Farm (53)",43.7718773,-79.3485413,2016-08-04 10:00:00,15723,0.387,2505,2330,8045,1390,1460,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6433","Other","Theft Of Motor Vehicle",2016,8,17,230,"Wednesday",5,"D33",45,"Parkwoods-Donalda (45)",43.7588882,-79.3405838,2016-08-17 05:45:00,34805,0.005,5840,4680,14780,4265,5250,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6434","Other","Theft Of Motor Vehicle",2016,8,28,241,"Sunday",21,"D22",14,"Islington-City Centre West (14)",43.6431694,-79.5480957,2016-08-28 21:00:00,43965,0.154,5820,4695,20640,5400,7405,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6435","Other","Theft Of Motor Vehicle",2016,8,29,242,"Monday",18,"D31",21,"Humber Summit (21)",43.7604294,-79.5700912,2016-08-29 18:00:00,12416,-0.009,2155,1720,4855,1315,2380,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6436","Other","Theft Of Motor Vehicle",2016,9,2,246,"Friday",20,"D13",32,"Englemount-Lawrence (32)",43.7165298,-79.4348221,2016-09-02 20:30:00,22372,0.013,4805,3030,8385,2430,3725,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6437","Other","Theft Of Motor Vehicle",2016,9,4,248,"Sunday",4,"D43",140,"Guildwood (140)",43.753212,-79.197937,2016-09-04 04:11:00,9917,0.01,1295,1065,3370,1555,2635,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6438","Other","Theft Of Motor Vehicle",2016,9,4,248,"Sunday",18,"D33",48,"Hillcrest Village (48)",43.7999649,-79.3515244,2016-09-04 18:00:00,16934,-0.041,2115,2170,6060,2265,4305,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6439","Other","Theft Of Motor Vehicle",2016,9,4,248,"Sunday",23,"D22",16,"Stonegate-Queensway (16)",43.6239204,-79.4982376,2016-09-04 23:00:00,25051,0.015,4060,2495,10660,3660,4165,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6440","Other","Theft Of Motor Vehicle",2016,9,6,250,"Tuesday",22,"D32",33,"Clanton Park (33)",43.7460861,-79.4511871,2016-09-06 22:30:00,16472,0.127,2765,1910,7470,1935,2375,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6441","Other","Theft Of Motor Vehicle",2016,9,7,251,"Wednesday",7,"D22",13,"Etobicoke West Mall (13)",43.6412926,-79.5704803,2016-09-07 07:00:00,11848,0.084,1695,1460,5025,1600,2060,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442","Other","Theft Of Motor Vehicle",2016,9,9,253,"Friday",5,"D22",11,"Eringate-Centennial-West Deane (11)",43.672123,-79.5669403,2016-09-09 05:30:00,18588,-0.012,2635,2405,6910,2855,3765,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443","Other","Theft Of Motor Vehicle",2016,9,13,257,"Tuesday",8,"D42",118,"Tam O'Shanter-Sullivan (118)",43.7714043,-79.3199539,2016-09-13 08:00:00,27446,0.002,3885,3225,10675,3510,6160,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444","Other","Theft Of Motor Vehicle",2016,9,14,258,"Wednesday",11,"D31",25,"Glenfield-Jane Heights (25)",43.7507477,-79.5172653,2016-09-14 11:00:00,30491,-0.029,5790,4520,11590,3605,5005,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6445","Other","Theft Of Motor Vehicle",2016,9,16,260,"Friday",5,"D13",108,"Briar Hill-Belgravia (108)",43.6978149,-79.4564362,2016-09-16 05:30:00,14257,-0.003,1855,1655,6740,1925,2100,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6446","Other","Theft Of Motor Vehicle",2016,9,22,266,"Thursday",22,"D41",124,"Kennedy Park (124)",43.729435,-79.2532043,2016-09-22 22:15:00,17123,0.004,2775,2175,7120,2510,2550,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6447","Other","Theft Of Motor Vehicle",2016,10,6,280,"Thursday",9,"D42",116,"Steeles (116)",43.8181152,-79.3210907,2016-10-06 09:30:00,24623,-0.016,3150,2685,9500,3515,5755,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6448","Other","Theft Of Motor Vehicle",2016,10,9,283,"Sunday",18,"D33",43,"Victoria Village (43)",43.7411842,-79.3192749,2016-10-09 18:30:00,17510,0.019,2630,2030,7170,2270,3405,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6449","Other","Theft Of Motor Vehicle",2016,10,9,283,"Sunday",20,"D32",105,"Lawrence Park North (105)",43.7275925,-79.3972778,2016-10-09 20:00:00,14607,0.005,3280,1670,5980,1725,1935,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6450","Other","Theft Of Motor Vehicle",2016,10,9,283,"Sunday",23,"D43",135,"Morningside (135)",43.7881355,-79.2078857,2016-10-09 23:00:00,17455,-0.008,2880,2690,6840,2355,2695,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6451","Other","Theft Of Motor Vehicle",2016,10,15,289,"Saturday",19,"D32",35,"Westminster-Branson (35)",43.7890739,-79.4523087,2016-10-15 19:00:00,26274,0.033,3440,3355,10865,3500,5130,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6452","Other","Theft Of Motor Vehicle",2016,10,19,293,"Wednesday",11,"D42",118,"Tam O'Shanter-Sullivan (118)",43.783596,-79.2993469,2016-10-19 11:45:00,27446,0.002,3885,3225,10675,3510,6160,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6453","Other","Theft Of Motor Vehicle",2016,10,20,294,"Thursday",7,"D33",52,"Bayview Village (52)",43.7672386,-79.3636627,2016-10-20 07:10:00,21396,0.211,2415,2505,10310,2540,3615,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454","Other","Theft Of Motor Vehicle",2016,10,22,296,"Saturday",15,"D22",14,"Islington-City Centre West (14)",43.6224747,-79.5406723,2016-10-22 15:00:00,43965,0.154,5820,4695,20640,5400,7405,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6455","Other","Theft Of Motor Vehicle",2016,10,23,297,"Sunday",2,"D14",85,"South Parkdale (85)",43.6364212,-79.4399643,2016-10-23 02:30:00,21849,0.028,2115,2275,12440,2475,2540,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456","Other","Theft Of Motor Vehicle",2016,10,26,300,"Wednesday",2,"D42",118,"Tam O'Shanter-Sullivan (118)",43.7876816,-79.3039932,2016-10-26 02:30:00,27446,0.002,3885,3225,10675,3510,6160,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6457","Other","Theft Of Motor Vehicle",2016,11,2,307,"Wednesday",7,"D32",33,"Clanton Park (33)",43.7339363,-79.450325,2016-11-02 07:45:00,16472,0.127,2765,1910,7470,1935,2375,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6458","Other","Theft Of Motor Vehicle",2016,11,8,313,"Tuesday",0,"D42",131,"Rouge (131)",43.8082886,-79.1882248,2016-11-08 00:15:00,46496,0.013,7960,6700,18510,6690,6625,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6459","Other","Theft Of Motor Vehicle",2016,11,10,315,"Thursday",20,"D12",30,"Brookhaven-Amesbury (30)",43.699894,-79.4844818,2016-11-10 20:00:00,17757,-0.002,3360,2460,7625,2185,2130,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6460","Other","Theft Of Motor Vehicle",2016,11,11,316,"Friday",19,"D23",6,"Kingsview Village-The Westway (6)",43.7034492,-79.5543518,2016-11-11 19:00:00,22000,0.013,4240,3020,8635,2550,3585,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6461","Other","Theft Of Motor Vehicle",2016,11,12,317,"Saturday",22,"D11",84,"Little Portugal (84)",43.6473045,-79.4327087,2016-11-12 22:45:00,15559,0.291,1400,1605,9385,1325,1855,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6462","Other","Theft Of Motor Vehicle",2016,11,12,317,"Saturday",22,"D53",100,"Yonge-Eglinton (100)",43.7046013,-79.4085159,2016-11-12 22:30:00,11817,0.117,1800,1225,5860,1325,1600,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6463","Other","Theft Of Motor Vehicle",2016,11,13,318,"Sunday",3,"D12",30,"Brookhaven-Amesbury (30)",43.6945496,-79.5003586,2016-11-13 03:00:00,17757,-0.002,3360,2460,7625,2185,2130,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6464","Other","Theft Of Motor Vehicle",2016,11,15,320,"Tuesday",20,"D31",27,"York University Heights (27)",43.7516823,-79.4956589,2016-11-15 20:15:00,27593,-0.004,4045,4750,12290,2965,3530,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6465","Other","Theft Of Motor Vehicle",2016,11,17,322,"Thursday",15,"D12",111,"Rockcliffe-Smythe (111)",43.6674461,-79.502121,2016-11-17 15:00:00,22246,-0.001,3505,2740,9255,3090,3655,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6466","Other","Theft Of Motor Vehicle",2016,11,21,326,"Monday",21,"D32",39,"Bedford Park-Nortown (39)",43.7251244,-79.4267349,2016-11-21 21:45:00,23236,0.002,4555,3210,8410,3075,3980,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
